Date,Cases - Total,Deaths - Total,Hospitalizations - Total,Cases - Age 0-17,Cases - Age 18-29,Cases - Age 30-39,Cases - Age 40-49,Cases - Age 50-59,Cases - Age 60-69,Cases - Age 70-79,Cases -  Age 80+,Cases - Age Unknown,Cases - Female,Cases - Male,Cases - Unknown Gender,Cases - Latinx,Cases - Asian Non-Latinx,Cases - Black Non-Latinx,Cases - White Non-Latinx,Cases - Other Race Non-Latinx,Cases - Unknown Race/Ethnicity,Deaths - Age 0-17,Deaths - Age 18-29,Deaths - Age 30-39,Deaths - Age 40-49,Deaths - Age 50-59,Deaths - Age 60-69,Deaths - Age 70-79,Deaths - Age 80+,Deaths - Age Unknown,Deaths - Female,Deaths - Male,Deaths - Unknown Gender,Deaths - Latinx,Deaths - Asian Non-Latinx,Deaths - Black Non-Latinx,Deaths - White Non-Latinx,Deaths - Other Race Non-Latinx,Deaths - Unknown Race/Ethnicity,Hospitalizations - Age 0-17,Hospitalizations - Age 18-29,Hospitalizations - Age 30-39,Hospitalizations - Age 40-49,Hospitalizations - Age 50-59,Hospitalizations - Age 60-69,Hospitalizations - Age 70-79,Hospitalizations - Age 80+,Hospitalizations - Age Unknown,Hospitalizations - Female,Hospitalizations - Male,Hospitalizations - Unknown Gender,Hospitalizations - Latinx,Hospitalizations - Asian Non-Latinx,Hospitalizations - Black Non-Latinx,Hospitalizations - White Non-Latinx,Hospitalizations - Other Race Non-Latinx,Hospitalizations - Unknown Race/Ethnicity
02/01/2022,801,9,41,217,128,160,106,70,56,48,16,0,436,357,8,187,50,120,236,37,171,0,0,1,0,1,2,2,3,0,4,5,0,2,1,5,1,0,0,1,1,5,2,3,12,14,3,0,20,21,0,10,1,16,10,0,4
11/22/2020,780,15,101,62,199,160,141,88,76,34,20,0,384,395,1,203,29,135,286,37,90,0,0,0,2,1,4,4,4,0,8,7,0,6,0,3,6,0,0,2,7,10,16,8,22,24,12,0,47,54,0,28,3,41,21,5,3
02/03/2021,572,7,40,83,143,100,75,63,65,27,16,0,292,280,0,205,18,132,154,16,47,0,0,0,1,0,2,2,2,0,2,5,0,3,0,3,1,0,0,0,3,2,5,6,11,8,5,0,20,20,0,17,0,16,4,1,2
08/05/2021,479,2,31,76,149,130,56,34,21,8,5,0,233,243,3,88,17,106,168,20,80,0,0,0,0,0,1,0,1,0,0,2,0,0,0,1,1,0,0,1,3,6,2,5,6,3,5,0,16,15,0,4,2,18,6,1,0
03/26/2020,413,2,132,2,65,74,78,96,53,36,9,0,181,232,0,82,14,201,98,10,8,0,0,0,0,0,0,1,1,0,0,2,0,0,1,1,0,0,0,0,7,11,23,25,26,28,12,0,57,75,0,27,1,81,19,4,0
01/03/2022,9627,22,261,2300,1992,1687,1295,1128,760,273,182,10,5243,4288,96,2176,430,1912,2107,789,2213,0,0,0,1,3,7,4,7,0,9,13,0,4,0,12,5,1,0,11,32,16,25,45,44,42,46,0,146,115,0,49,6,125,62,11,8
06/14/2020,92,12,27,6,22,18,20,14,6,2,4,0,44,48,0,38,1,28,7,6,12,0,0,0,1,1,3,2,5,0,6,6,0,5,0,3,4,0,0,2,4,1,6,3,5,3,3,0,11,16,0,12,1,10,1,2,1
02/03/2022,522,17,40,138,105,109,49,51,32,26,11,1,266,250,6,127,30,75,165,27,98,0,1,0,2,2,5,2,5,0,9,8,0,4,0,8,4,1,0,0,3,4,3,9,6,11,4,0,25,15,0,16,0,15,7,2,0
10/03/2020,227,3,31,26,57,46,35,28,20,9,6,0,121,106,0,76,7,36,75,9,24,0,0,0,0,1,1,0,1,0,1,2,0,2,0,1,0,0,0,0,2,5,2,4,10,4,4,0,15,16,0,13,0,12,5,0,1
04/10/2021,557,8,52,88,150,112,91,65,28,15,8,0,281,275,1,158,29,160,147,16,47,0,0,0,1,0,4,1,2,0,5,3,0,3,0,4,1,0,0,1,5,3,10,12,7,8,6,0,21,31,0,11,1,34,5,0,1
03/07/2021,173,4,14,16,42,39,33,24,11,5,3,0,83,90,0,48,16,28,62,11,8,0,0,0,0,1,1,0,2,0,2,2,0,0,0,2,2,0,0,1,0,2,1,3,0,3,4,0,7,7,0,9,1,2,2,0,0
05/25/2020,252,23,78,7,34,35,41,43,49,26,17,0,123,127,2,85,7,82,57,3,18,0,0,1,0,4,4,7,7,0,11,12,0,5,0,10,7,1,0,2,10,4,7,12,17,11,15,0,37,41,0,28,2,36,9,0,3
12/01/2021,1219,6,64,294,296,222,172,96,73,43,23,0,653,555,11,207,34,282,332,139,225,0,0,1,0,1,3,1,0,0,2,4,0,0,0,3,3,0,0,2,9,2,2,11,10,17,11,0,36,28,0,12,0,26,19,6,1
11/24/2021,675,6,54,140,148,129,105,61,54,30,8,0,324,346,5,112,32,140,188,73,130,0,0,0,1,0,0,1,4,0,3,3,0,2,0,3,1,0,0,1,5,6,3,10,10,13,6,0,31,23,0,11,1,24,17,1,0
08/22/2020,191,2,17,18,59,32,28,26,16,10,2,0,96,93,2,74,5,30,60,13,9,0,0,0,0,0,1,0,1,0,1,1,0,1,0,1,0,0,0,1,1,1,3,2,3,6,0,0,12,5,0,2,0,10,4,1,0
05/11/2020,1017,38,128,62,206,197,192,142,118,69,31,0,519,494,4,584,16,185,112,25,95,0,0,1,3,6,3,6,19,0,14,24,0,16,0,15,7,0,0,5,5,10,17,24,26,28,13,0,51,77,0,52,3,43,22,6,2
10/09/2020,668,4,30,67,172,168,100,69,52,27,13,0,325,342,1,279,12,100,209,25,43,0,0,0,1,0,1,1,1,0,0,4,0,1,0,0,2,0,1,2,3,4,4,5,4,3,5,0,16,14,0,8,0,11,10,1,0
08/12/2020,433,2,28,51,117,93,73,53,29,10,7,0,226,205,2,187,3,91,113,17,22,0,0,0,0,0,1,0,1,0,1,1,0,1,0,1,0,0,0,1,2,1,4,4,9,4,3,0,11,17,0,13,0,9,5,0,1
01/14/2022,3108,20,155,832,523,531,400,312,263,147,99,1,1652,1448,8,764,176,516,751,181,720,0,0,1,1,0,2,12,4,0,7,13,0,4,1,9,6,0,0,9,24,17,18,9,31,15,32,0,71,84,0,31,11,64,40,6,3
08/14/2021,407,6,46,78,102,100,49,33,29,12,4,0,217,189,1,100,16,101,127,10,53,0,0,1,0,1,4,0,0,0,2,4,0,0,0,5,1,0,0,1,5,6,4,16,6,7,1,0,24,22,0,13,1,19,11,2,0
02/12/2021,358,13,31,42,106,69,48,25,40,20,8,0,169,189,0,99,16,73,118,21,31,0,0,1,2,2,2,3,3,0,5,8,0,3,0,4,6,0,0,1,4,2,4,5,8,5,2,0,13,18,0,5,2,15,6,3,0
11/21/2021,376,3,29,68,91,76,52,44,30,7,8,0,224,151,1,63,18,75,113,22,85,0,0,0,0,1,1,1,0,0,2,1,0,0,0,2,1,0,0,0,2,2,4,7,7,6,1,0,16,13,0,7,1,10,8,1,2
07/22/2021,224,1,14,37,65,53,21,24,12,10,2,0,120,103,1,48,2,68,78,5,23,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,4,3,1,3,2,0,0,6,8,0,4,0,6,4,0,0
12/05/2020,1204,13,84,165,270,217,170,185,118,51,28,0,610,593,1,481,51,216,282,38,136,0,0,2,1,2,1,2,5,0,5,8,0,7,0,4,2,0,0,4,5,9,5,11,25,13,12,0,41,43,0,26,5,32,17,4,0
02/02/2021,646,6,47,68,158,124,103,84,64,26,19,0,316,329,1,199,28,144,189,23,63,0,0,0,0,0,3,1,2,0,3,3,0,1,0,3,2,0,0,2,5,2,7,11,8,7,5,0,25,22,0,15,2,19,9,0,2
08/04/2020,369,2,32,50,105,69,53,39,33,16,4,0,202,164,3,176,8,77,77,16,15,0,0,0,0,0,1,0,1,0,1,1,0,0,0,2,0,0,0,0,4,2,6,3,8,7,2,0,18,14,0,9,2,15,5,1,0
12/04/2021,617,4,81,124,152,125,69,67,37,21,22,0,333,280,4,110,22,148,179,44,114,0,0,0,0,1,2,0,1,0,1,3,0,0,0,3,1,0,0,0,7,10,7,16,10,16,15,0,42,39,0,19,1,35,22,4,0
02/26/2021,358,6,21,67,98,58,58,29,32,10,6,0,180,176,2,107,9,83,107,17,35,0,0,0,0,1,1,0,4,0,0,6,0,3,0,1,2,0,0,3,1,1,2,3,4,2,5,0,11,10,0,5,0,12,3,1,0
11/26/2020,265,22,103,22,48,36,38,34,36,31,19,1,132,132,1,71,6,97,58,13,20,0,0,0,1,1,2,9,9,0,11,11,0,10,1,8,3,0,0,2,5,10,15,16,16,24,15,0,56,47,0,37,1,45,15,3,2
09/25/2021,228,2,26,45,51,43,31,22,22,8,6,0,120,108,0,49,11,60,68,18,22,0,0,0,0,1,0,0,1,0,1,1,0,0,0,2,0,0,0,2,6,3,3,3,5,1,3,0,18,8,0,5,1,14,5,1,0
07/20/2020,394,5,25,53,95,90,55,47,36,14,4,0,198,192,4,176,10,97,77,12,22,0,0,1,1,0,2,1,0,0,2,3,0,3,0,1,1,0,0,1,2,3,3,3,7,5,1,0,17,8,0,9,0,14,2,0,0
09/05/2020,203,3,23,23,61,40,34,21,17,6,1,0,94,109,0,93,5,31,56,5,13,0,0,0,0,1,0,1,1,0,1,2,0,2,0,1,0,0,0,0,1,3,3,5,5,3,3,0,14,9,0,6,0,7,9,1,0
02/23/2022,168,2,,38,41,34,19,14,10,9,3,0,97,69,2,34,15,31,45,13,30,0,0,0,0,0,1,0,1,0,0,2,0,0,0,1,1,0,0,,,,,,,,,,,,,,,,,,
02/04/2021,537,9,51,68,138,121,68,64,45,21,12,0,268,266,3,160,22,119,163,21,52,0,0,0,0,1,1,2,5,0,5,4,0,1,1,4,3,0,0,1,1,7,4,14,13,9,2,0,32,19,0,13,2,24,11,1,0
11/24/2020,1926,17,122,239,444,367,324,251,163,84,53,1,1020,899,7,694,67,374,456,88,247,0,0,0,1,1,3,8,4,0,2,15,0,3,1,8,5,0,0,2,4,7,13,22,30,17,27,0,58,64,0,36,6,51,25,2,2
12/16/2021,3823,9,122,684,1226,901,528,265,142,52,25,0,2068,1722,33,446,131,1078,1066,324,778,0,0,0,0,2,1,3,3,0,3,6,0,0,0,5,4,0,0,10,11,15,13,18,30,14,11,0,64,58,0,19,4,66,25,5,3
09/06/2020,143,2,11,16,44,30,17,18,10,3,5,0,72,71,0,58,0,29,46,4,6,0,0,1,0,0,0,1,0,0,0,2,0,2,0,0,0,0,0,0,1,1,2,0,3,2,2,0,7,4,0,4,0,5,2,0,0
01/28/2022,754,22,49,168,144,146,91,72,68,48,17,0,382,368,4,184,64,118,222,34,132,0,0,0,2,3,4,3,10,0,11,11,0,5,1,9,6,1,0,0,9,5,3,4,9,12,7,0,29,20,0,15,1,13,18,2,0
10/18/2020,347,1,48,30,84,90,58,43,21,16,5,0,173,174,0,82,13,60,143,15,34,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,6,3,7,7,9,10,5,0,21,27,0,19,0,12,15,2,0
06/30/2020,265,3,26,25,92,59,39,24,15,5,6,0,135,129,1,112,3,56,60,4,30,0,0,0,0,0,1,2,0,0,2,1,0,1,0,1,1,0,0,2,4,3,3,3,5,2,4,0,13,13,0,11,1,9,5,0,0
04/07/2020,556,25,194,2,83,106,94,84,80,55,52,0,295,261,0,181,16,206,96,27,30,0,0,0,1,5,4,10,5,0,11,14,0,6,0,16,1,2,0,0,5,13,23,35,47,33,38,0,90,104,0,41,8,101,34,10,0
08/19/2020,485,5,22,58,150,90,57,71,39,13,7,0,256,228,1,216,4,92,117,24,32,0,0,0,1,0,2,1,1,0,3,2,0,2,0,1,2,0,0,1,2,2,1,6,2,6,2,0,11,11,0,4,0,12,5,0,1
06/17/2021,35,2,6,7,7,10,3,3,4,1,0,0,17,18,0,12,1,8,10,2,2,0,0,0,0,0,2,0,0,0,1,1,0,2,0,0,0,0,0,0,0,1,1,3,1,0,0,0,5,1,0,4,0,1,1,0,0
08/24/2021,568,3,37,115,158,122,64,45,27,25,11,1,293,273,2,107,22,154,165,18,102,0,0,0,0,1,0,1,1,0,1,2,0,2,0,0,1,0,0,0,3,4,3,8,9,5,5,0,22,15,0,2,1,22,10,1,1
12/29/2020,1711,21,65,217,389,355,259,222,149,72,48,0,923,787,1,713,56,306,399,70,167,0,0,0,1,2,5,7,6,0,8,13,0,6,0,9,6,0,0,3,2,5,8,7,18,11,11,0,37,28,0,19,3,23,16,2,2
06/13/2021,28,5,5,5,3,10,4,3,2,1,0,0,18,10,0,5,0,17,3,0,3,0,0,2,0,2,1,0,0,0,0,5,0,3,0,1,1,0,0,0,2,1,0,1,1,0,0,0,5,0,0,2,0,2,1,0,0
01/25/2022,1385,19,70,417,265,230,169,123,108,48,25,0,735,641,9,329,87,218,408,84,259,0,0,0,1,5,2,3,8,0,10,9,0,6,0,9,4,0,0,3,5,7,11,6,18,10,10,0,38,32,0,15,1,31,21,0,2
10/27/2020,1627,4,89,202,452,341,252,179,117,53,31,0,841,783,3,683,47,251,428,69,149,0,0,0,0,0,3,1,0,0,2,2,0,3,0,0,1,0,0,4,2,7,13,23,20,9,11,0,51,38,0,25,3,37,18,5,1
06/07/2020,110,20,31,3,29,30,16,13,8,7,4,0,53,57,0,50,4,29,12,2,13,0,0,1,2,1,8,1,7,0,7,13,0,10,0,8,2,0,0,0,6,6,5,5,4,5,0,0,18,13,0,16,2,11,1,1,0
01/11/2022,4456,26,213,1014,815,765,606,537,404,195,119,1,2436,1990,30,1103,210,764,1058,332,989,0,0,0,2,3,3,5,13,0,11,15,0,4,2,14,6,0,0,6,13,14,21,30,39,45,45,0,111,102,0,45,8,103,46,7,4
07/25/2020,156,8,21,29,34,33,25,16,7,9,3,0,79,77,0,62,7,34,34,6,13,0,0,0,1,1,3,1,2,0,4,4,0,2,0,3,3,0,0,0,0,3,5,2,4,4,3,0,12,9,0,4,0,12,5,0,0
08/16/2021,589,3,26,62,148,149,104,60,46,13,7,0,283,304,2,127,33,139,197,11,82,1,0,0,0,0,2,0,0,0,0,3,0,1,0,2,0,0,0,2,2,4,3,4,5,4,2,0,14,12,0,7,1,13,4,1,0
10/17/2020,547,5,44,70,139,115,95,58,45,15,10,0,275,272,0,235,16,76,155,22,43,0,0,0,1,0,1,0,3,0,2,3,0,3,0,2,0,0,0,2,7,4,5,4,9,6,7,0,31,13,0,15,2,19,7,1,0
03/12/2021,351,9,18,52,94,80,49,46,18,6,6,0,203,148,0,98,13,73,119,12,36,0,0,1,1,3,1,1,2,0,4,5,0,3,0,5,1,0,0,1,3,0,4,3,3,3,1,0,10,8,0,5,0,8,4,1,0
08/04/2021,499,3,32,70,142,120,77,42,22,18,8,0,256,242,1,84,14,132,163,26,80,0,0,0,0,1,2,0,0,0,2,1,0,0,0,3,0,0,0,2,8,1,5,5,4,3,4,0,19,13,0,5,0,18,7,0,2
09/10/2021,516,5,27,107,147,81,71,48,34,19,9,0,264,246,6,101,21,150,152,27,65,0,0,0,0,2,1,1,1,0,2,3,0,1,1,2,1,0,0,0,6,1,3,4,5,2,6,0,12,15,0,7,0,13,6,0,1
08/30/2020,100,5,22,12,24,16,18,14,8,4,4,0,48,51,1,29,1,24,39,4,3,0,0,0,0,0,0,3,2,0,4,1,0,1,0,4,0,0,0,2,2,1,2,4,4,2,5,0,8,13,1,6,0,9,7,0,0
06/21/2021,46,3,9,11,11,9,7,1,5,2,0,0,24,22,0,12,0,17,8,1,8,0,0,0,0,1,1,1,0,0,3,0,0,1,0,2,0,0,0,0,2,2,1,3,0,1,0,0,7,2,0,1,0,6,2,0,0
03/26/2021,600,6,38,75,216,134,68,56,34,6,11,0,290,310,0,166,29,103,225,26,51,0,0,0,0,2,2,0,2,0,4,2,0,0,1,4,1,0,0,1,7,0,7,8,5,6,4,0,16,22,0,7,0,22,9,0,0
07/16/2020,296,2,28,27,88,66,43,31,22,10,9,0,156,139,1,105,5,84,62,9,31,0,0,0,0,0,0,1,1,0,0,2,0,0,1,0,1,0,0,0,8,2,5,4,3,4,2,0,14,14,0,9,1,13,4,0,1
08/07/2020,417,2,25,65,108,83,54,48,35,14,10,0,198,218,1,188,11,79,97,16,26,0,0,0,0,0,1,0,1,0,1,1,0,1,0,1,0,0,0,2,3,5,0,5,5,2,3,0,14,11,0,11,0,12,2,0,0
02/25/2022,2,0,,0,0,1,0,0,0,0,1,0,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
03/19/2020,184,2,36,5,34,47,35,25,18,18,2,0,87,97,0,22,10,79,64,6,3,0,0,0,0,0,0,1,1,0,1,1,0,0,0,1,1,0,0,0,1,2,7,9,6,10,1,0,16,20,0,4,1,23,7,1,0
01/23/2021,588,9,53,71,120,135,86,80,53,30,13,0,304,284,0,215,30,111,152,26,54,0,0,0,0,1,2,2,4,0,2,7,0,2,1,4,2,0,0,0,2,6,2,2,13,18,10,0,29,24,0,16,2,25,7,2,1
05/16/2021,155,9,34,23,34,30,22,17,14,8,7,0,85,70,0,35,2,71,29,5,13,0,0,1,1,0,2,3,2,0,3,6,0,6,2,1,0,0,0,1,3,10,5,3,6,3,3,0,20,14,0,5,0,20,6,1,2
02/14/2021,143,9,23,22,38,29,19,17,4,12,2,0,75,68,0,32,8,27,53,7,16,0,0,0,0,0,2,3,4,0,4,5,0,2,0,3,4,0,0,1,3,4,0,4,5,4,2,0,12,11,0,8,0,10,5,0,0
09/16/2021,475,7,33,95,115,114,54,49,24,21,3,0,250,223,2,86,21,129,157,27,55,0,0,1,1,1,3,0,1,0,2,5,0,3,0,3,1,0,0,0,3,5,2,8,7,7,1,0,15,18,0,7,0,18,7,1,0
05/22/2021,131,5,36,27,37,16,13,19,10,8,1,0,69,62,0,35,1,56,22,6,11,0,0,1,0,0,2,2,0,0,3,2,0,2,1,2,0,0,0,1,4,4,10,7,5,4,1,0,19,17,0,7,0,21,6,1,1
02/02/2022,369,16,24,73,70,78,58,44,24,14,8,0,194,172,3,85,36,42,129,21,56,0,0,1,0,3,4,5,3,0,9,7,0,2,1,6,6,1,0,1,1,2,2,3,6,1,8,0,9,15,0,7,0,5,12,0,0
10/30/2020,1872,4,84,233,474,384,289,241,151,65,35,0,954,915,3,781,43,308,466,76,198,0,0,0,0,2,1,1,0,0,2,2,0,0,0,3,1,0,0,2,7,13,8,9,12,15,18,0,41,43,0,21,2,34,19,5,3
04/02/2020,437,15,170,2,59,69,85,91,58,40,33,0,211,226,0,94,13,235,61,15,19,0,0,0,1,2,1,7,4,0,5,10,0,2,2,9,2,0,0,1,8,15,28,33,36,28,21,0,72,98,0,39,4,96,22,9,0
10/30/2021,280,2,16,57,60,63,29,32,21,12,6,0,140,139,1,57,16,71,85,24,27,0,0,0,0,0,1,0,1,0,1,1,0,1,0,1,0,0,0,0,1,1,2,5,3,3,1,0,10,6,0,4,1,8,3,0,0
07/30/2021,356,2,17,52,112,68,49,48,15,9,3,0,164,192,0,75,8,95,125,4,49,0,0,0,0,0,0,2,0,0,1,1,0,0,0,2,0,0,0,0,3,1,1,4,4,1,3,0,6,11,0,3,1,8,5,0,0
06/01/2021,128,5,23,29,23,25,26,16,5,4,0,0,74,52,2,28,4,50,25,5,16,0,0,0,1,1,2,1,0,0,2,3,0,2,0,3,0,0,0,3,1,2,4,3,3,4,3,0,10,13,0,5,0,14,4,0,0
02/15/2021,258,7,24,35,63,59,35,29,21,13,3,0,127,130,1,70,17,48,86,13,24,0,0,0,0,1,1,3,2,0,4,3,0,1,0,3,3,0,0,0,1,4,2,3,8,4,2,0,10,14,0,2,1,15,5,0,1
12/19/2021,2446,12,118,388,744,617,324,206,101,41,25,0,1344,1076,26,257,95,645,829,201,419,0,0,0,0,3,4,4,1,0,8,4,0,3,0,4,5,0,0,3,18,11,20,19,15,17,15,0,57,61,0,20,5,61,29,1,2
07/20/2021,187,3,13,33,46,50,27,17,7,5,2,0,98,89,0,29,7,54,59,8,30,0,0,0,0,2,0,1,0,0,1,2,0,0,0,3,0,0,0,0,2,2,3,2,0,2,2,0,6,7,0,4,0,6,2,1,0
03/10/2021,337,10,18,53,101,67,42,41,21,7,5,0,169,168,0,105,11,55,111,16,39,0,0,0,2,1,2,3,2,0,4,6,0,2,1,3,3,0,1,0,3,0,1,3,4,4,3,0,10,8,0,6,1,7,2,2,0
08/29/2021,308,2,25,66,72,59,49,35,13,9,5,0,150,158,0,48,18,93,95,15,39,0,0,0,0,0,0,1,1,0,2,0,0,0,0,1,1,0,0,2,4,4,3,3,3,3,3,0,13,12,0,5,0,16,3,1,0
12/15/2020,1615,22,87,214,364,269,259,242,156,67,44,0,820,786,9,683,48,297,336,74,177,0,0,0,3,4,7,6,2,0,7,15,0,10,1,6,5,0,0,1,2,5,11,13,28,14,13,0,37,50,0,28,5,34,15,3,2
04/05/2021,946,6,50,179,235,211,151,96,46,20,8,0,500,444,2,243,37,281,264,36,85,0,0,0,0,2,2,0,2,0,3,3,0,1,0,4,1,0,0,2,4,8,5,11,6,10,4,0,25,25,0,13,1,31,3,1,1
12/28/2021,10133,14,226,2781,2183,1836,1297,989,597,295,150,5,5632,4374,127,2429,342,2539,1988,754,2081,0,0,1,1,2,3,4,3,0,6,8,0,4,0,7,3,0,0,13,29,24,23,32,44,28,33,0,123,103,0,37,5,135,35,5,9
06/25/2020,249,11,22,22,70,65,36,21,20,11,4,0,124,125,0,93,4,62,57,7,26,0,0,1,3,0,2,2,3,0,6,5,0,7,0,3,1,0,0,0,3,1,4,4,3,6,1,0,12,10,0,7,0,12,2,0,1
01/12/2022,4079,32,184,1194,698,640,502,387,330,196,130,2,2145,1905,29,1124,234,707,902,213,899,0,0,1,2,4,8,9,8,0,15,17,0,7,3,13,9,0,0,9,14,15,10,25,41,31,39,0,100,84,0,35,6,81,51,7,4
11/17/2020,2464,21,145,266,587,492,389,344,227,104,55,0,1276,1180,8,995,76,432,557,105,299,0,0,0,0,4,10,3,4,0,7,14,0,10,1,6,4,0,0,3,7,11,13,21,40,34,16,0,66,79,0,47,6,60,23,5,4
01/19/2022,2375,17,128,688,422,416,290,223,169,97,69,1,1272,1077,26,676,130,411,572,99,487,0,0,0,0,0,7,3,7,0,7,10,0,3,0,7,6,1,0,9,16,12,9,9,30,15,28,0,64,64,0,34,3,48,33,7,3
01/03/2021,660,20,68,74,183,132,82,78,62,31,18,0,332,327,1,166,40,127,234,24,69,0,0,0,1,0,4,7,8,0,10,10,0,9,2,5,4,0,0,1,6,2,9,7,14,17,12,0,31,37,0,20,4,29,14,1,0
10/21/2020,1181,6,60,116,381,246,176,130,84,32,16,0,613,568,0,442,31,183,357,57,111,0,0,0,0,0,0,0,6,0,4,2,0,2,0,1,2,1,0,2,5,10,6,8,16,8,5,0,29,31,0,21,0,24,13,2,0
12/28/2020,1663,18,79,202,366,360,217,243,169,66,40,0,843,812,8,669,74,286,364,82,188,0,0,0,0,3,2,7,6,0,6,12,0,7,1,4,6,0,0,2,3,1,7,18,14,20,14,0,38,41,0,22,4,30,20,3,0
05/01/2021,352,4,60,63,71,67,58,41,36,11,5,0,184,168,0,72,18,155,73,3,31,0,0,0,0,0,0,1,3,0,1,3,0,2,0,2,0,0,0,4,9,10,11,10,10,4,2,0,34,26,0,12,0,38,9,1,0
06/03/2021,96,7,16,20,20,19,14,10,6,6,1,0,48,48,0,20,4,46,16,0,10,0,0,0,1,0,2,4,0,0,4,3,0,3,1,2,1,0,0,2,1,3,2,2,3,2,1,0,8,8,0,2,1,11,1,1,0
05/08/2020,921,44,98,52,168,191,196,154,82,44,34,0,453,466,2,510,18,160,99,36,98,0,0,0,1,4,13,12,14,0,21,23,0,15,0,15,14,0,0,0,7,8,9,19,19,13,23,0,47,51,0,41,3,36,12,3,3
10/24/2020,883,5,62,109,224,196,140,105,59,37,13,0,469,414,0,360,23,129,264,32,75,0,0,0,0,0,0,2,3,0,2,3,0,0,0,2,3,0,0,2,9,8,6,6,10,15,6,0,33,29,0,22,2,26,9,2,1
06/08/2021,74,4,15,21,17,12,8,6,7,2,1,0,44,30,0,23,3,33,8,2,5,0,0,0,0,1,1,2,0,0,1,3,0,2,0,1,1,0,0,1,1,3,0,2,4,2,2,0,9,6,0,6,2,5,2,0,0
03/06/2021,218,2,31,29,56,50,25,21,22,8,7,0,107,111,0,87,13,44,42,16,16,0,0,0,0,1,0,1,0,0,0,2,0,0,1,0,1,0,0,0,0,5,4,4,6,6,6,0,12,19,0,6,1,15,6,3,0
12/18/2020,1300,19,81,167,289,251,205,169,120,59,40,0,672,620,8,496,63,261,290,59,131,0,0,0,0,3,2,5,9,0,9,10,0,11,0,4,4,0,0,2,3,8,7,6,25,16,14,0,41,40,0,18,8,37,15,3,0
,604,0,684,50,133,125,93,86,74,28,15,0,311,287,6,149,17,133,158,25,122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,84,77,101,107,115,95,72,0,331,352,1,218,52,225,147,30,12
04/20/2020,990,40,181,24,158,181,213,193,122,58,41,0,486,504,0,444,28,280,127,39,72,0,0,1,1,4,6,10,18,0,15,25,0,11,2,15,11,1,0,1,8,16,31,35,36,25,29,0,76,105,0,66,5,71,27,11,1
01/19/2021,1085,19,67,141,265,205,169,124,91,58,32,0,550,534,1,434,46,201,284,48,72,0,0,0,0,3,5,5,6,0,5,14,0,5,2,8,4,0,0,3,3,5,6,16,9,12,13,0,31,36,0,22,3,30,10,1,1
12/18/2021,2593,8,114,415,772,610,363,226,118,64,25,0,1386,1185,22,308,96,736,733,215,505,0,0,0,0,1,4,2,1,0,1,7,0,2,0,3,3,0,0,10,13,9,17,17,25,16,7,0,55,59,0,23,1,66,19,0,5
12/27/2021,8969,17,249,1455,2112,1944,1356,1000,666,293,142,1,4897,3948,124,1791,321,2155,1856,698,2148,0,0,0,0,2,5,4,6,0,6,11,0,3,1,9,4,0,0,15,23,28,28,33,54,36,32,0,134,115,0,47,4,136,48,10,4
09/09/2021,519,4,39,116,142,106,53,46,33,14,9,0,275,242,2,86,16,141,161,30,85,0,0,0,0,0,1,3,0,0,1,3,0,1,0,0,2,0,1,2,4,6,7,1,6,5,8,0,19,20,0,7,0,22,9,1,0
01/08/2021,1205,18,52,159,328,215,167,152,109,48,27,0,613,592,0,444,44,255,319,41,102,0,0,1,2,1,4,6,4,0,10,8,0,4,3,7,3,0,1,2,0,3,7,13,12,6,9,0,27,25,0,16,2,23,10,1,0
07/29/2020,447,3,19,56,131,95,68,51,28,12,6,0,233,210,4,188,7,103,104,14,31,0,0,0,1,0,1,0,1,0,2,1,0,1,0,2,0,0,0,1,3,1,8,2,2,1,1,0,7,12,0,8,0,8,2,1,0
03/22/2020,168,2,68,6,23,27,31,37,24,14,6,0,74,94,0,22,6,82,51,6,1,0,0,0,1,1,0,0,0,0,0,2,0,0,0,1,0,1,0,0,6,7,12,14,12,12,5,0,34,34,0,11,4,46,5,2,0
10/10/2021,173,6,25,31,38,32,22,21,15,9,5,0,98,74,1,37,14,39,61,9,13,0,0,0,2,1,1,2,0,0,3,3,0,2,0,1,3,0,0,0,2,5,3,5,5,3,2,0,14,11,0,7,0,13,5,0,0
04/22/2020,1055,45,145,33,169,169,168,206,150,65,95,0,549,506,0,489,25,282,126,45,88,0,0,3,2,5,15,8,12,0,20,25,0,8,0,27,9,1,0,0,5,10,28,24,33,20,25,0,70,75,0,47,4,60,26,7,1
05/14/2021,290,6,34,67,69,55,34,28,26,7,4,0,156,134,0,75,11,112,48,6,38,0,0,0,0,0,3,2,1,0,4,2,0,3,0,2,1,0,0,1,6,4,3,7,10,2,1,0,21,13,0,10,1,19,3,0,1
02/19/2022,119,3,6,15,26,19,21,14,8,10,6,0,57,60,2,20,14,26,35,4,20,0,0,0,1,0,1,0,1,0,1,2,0,0,0,2,1,0,0,0,1,1,0,2,0,1,1,0,4,2,0,1,0,0,5,0,0
